"probe","GSM302859","GSM302864","GSM302866","GSM302870","GSM302872","GSM302882","GSM302896","GSM302900","GSM302924","GSM302927","GSM302933","GSM302943","GSM303364","GSM303366","GSM303368","GSM303520","GSM303522","GSM303523","GSM303525","GSM303531","GSM303533"
"212083_at",971.864,1284.37,1411.16,1313.53,1415.26,1668.35,1211.53,1331.83,2071.49,1434.9,1540.38,1830.6,1378.69,1216.38,1418.32,1453.31,1235.86,1683.02,1771.8,1813.02,1778.23
"212084_at",127.543,121.839,206.458,229.862,24.6687,75.644,20.2587,14.5238,83.3907,62.4026,30.245,10.9995,136.887,87.0169,82.2187,187.866,191.21,86.4187,89.2463,154.671,284.596
"212085_at",6800.46,5357.1,7507.11,3890.26,4374.07,4478.52,4770.65,4330.58,5447.11,4541.81,5439.32,5290.58,5424.27,4969.13,4015.91,4191.08,4021.66,5860.56,4701.18,4166.1,5154.26
"212086_x_at",3301.62,2277.13,1422.11,3936.91,1941.06,2593.77,1450.7,1924.18,2376.99,2064.36,1482.5,1408.07,2031.76,3118.37,2100.72,2830.15,1363.82,2535.01,4402.61,3577.25,3129.9
"212087_s_at",333.499,300.571,311.36,441.39,362.391,313.042,432.499,404.99,344.268,399.293,431.738,323.759,421.398,338.751,325.896,377.444,364.383,423.656,363.632,391.197,358.959
"212088_at",513.874,283.593,445.457,678.753,465.105,494.999,451.408,429.045,503.74,346.665,449.608,508.309,555.454,444.307,441.945,416.875,482.969,416.759,530.992,469.457,421.956
"212089_at",1819.53,1326.79,978.505,2692.94,1905.39,1532.09,1293.05,2316.17,1763.39,1169.57,841.42,978.433,1272.4,3047.51,1249.37,1941.21,724.147,3769.64,2836.34,2547.86,1840.96
"212090_at",917.302,711.856,804.118,997.605,1229.66,549.838,1021.3,836.092,804.972,1207.24,1056.57,1199.82,1068.92,779.021,1378.63,1608.52,1109.95,1136.47,1063.37,1059.18,1305.45
"212091_s_at",2983.9,2142.4,1301.53,4442.81,2916.9,2444.54,2573.43,1304.59,1803.5,3029.5,1016.24,1492.39,1694.73,2955.93,1192.59,6194.6,2560.28,7688.89,2785.24,2092.63,3405.69
"212092_at",119.133,15.2046,49.3477,68.0069,95.2681,85.8641,50.4375,6.32493,75.3617,5.28101,13.5101,49.6611,46.4976,62.403,14.0478,70.8149,52.9514,149.697,42.9409,62.6944,7.35542
"212093_s_at",1095.76,458.304,1009.16,315.316,503.098,1274.85,256.21,123.756,1169.66,953.34,501.432,513.757,561.987,939.394,435.127,388.913,490.817,917.839,665.779,470.017,757.458
"212094_at",169.865,7.10981,65.8389,45.9457,64.4807,43.8261,128.601,54.5477,68.9012,27.5687,72.466,34.8032,180.296,114.398,50.8456,89.6092,53.5923,172.6,63.2895,25.118,20.338
"212095_s_at",779.165,500.072,719.691,158.742,268.623,535.26,278.655,236.145,363.26,352.914,73.6136,197.745,131.66,223.118,103.936,218.836,476.681,625.082,530.707,463.801,314.802
"212096_s_at",2567.66,1577.61,2540.35,677.507,1379.32,3399.49,1060.1,739.255,3429.3,1323.4,1420.92,1102.61,1439.6,2496.87,851.577,693.327,1252.03,3011.14,1672.96,1644.69,1671.9
"212097_at",4147.31,7962.57,5986.49,3523.32,5011.21,6371.43,5622.09,5911.71,5978.08,5123.79,4845.31,2930.96,4344.5,7196.7,4069.95,4768.26,4183.22,5511.92,5489.18,5573.74,4742.28
"212098_at",973.235,752.855,614.5,756.037,802.83,1012.37,1114.2,1017.35,779.243,638.292,1190.37,904.603,994.136,807.292,795.186,800.455,622.718,1086.55,794.386,792.017,746.838
"212099_at",2795.66,3432.28,6930.08,2689.36,3356.18,3949.18,1598.45,2488,5796.32,4242.56,1800.11,2063.11,2856.57,3507.77,2789.38,4318,10543.4,3375.17,6556.68,7103.85,6690.87
"212100_s_at",974.564,966.595,1086.89,1390.15,1184.1,1421.01,1134.06,931.608,1627.35,1007.11,1244.01,1180.49,1067.02,1247.31,1038,1241.65,1201.85,1284.76,1484.53,1411.83,1216.59
"212101_at",1367.08,1143.29,851.139,1875.02,1552.86,1236.7,1235.83,1265.86,1142.77,1718.24,970.387,1394.11,1156.16,1226.83,1334.37,1337.75,1213.03,1768.19,1491.86,1604.77,1475.39
"212102_s_at",158.429,138.698,135.589,274.414,162.061,88.4658,149.793,122.973,134.845,132.477,94.0112,140.282,106.823,102.516,116.456,172.172,208.18,169.882,88.6283,136.549,225.179
"212103_at",882.12,955.828,595.311,825.672,1009.94,765.667,793.159,825.546,957.023,801.169,886.534,692.337,680.69,650.622,671.509,767.933,683.918,1278.13,876.063,596.279,966.18
"212104_s_at",919.741,896.673,540.727,676.964,535.197,792.898,680.049,371.397,523.757,885.044,250.12,891.863,377.878,398.864,211.57,1027.28,679.235,1434.92,1789.47,1878.85,1192.49
"212105_s_at",86.5252,33.0688,42.1766,77.1441,8.97245,35.4656,42.9339,5.33375,3.02215,6.7864,7.68093,10.1562,32.7734,10.118,22.718,84.6494,67.7044,10.9894,9.84758,22.1079,7.14748
"212106_at",34.737,95.2065,43.7204,111.702,157.17,89.035,126.063,127.486,90.6473,116.18,72.3797,87.0251,65.0181,118.956,98.9985,97.3718,113.358,180.983,85.8147,77.6144,189.485
"212107_s_at",130.139,146.92,191.484,334.043,102.467,18.5517,96.1822,77.339,40.9588,55.1434,20.481,10.6367,26.3828,37.3402,34.4399,312.606,227.121,196.489,181.709,214.192,139.07
"212108_at",740.564,712.653,676.593,816.848,695.004,490.014,636.763,521.441,407.677,718.551,661.373,531.368,751.35,577.521,598.297,441.453,808.588,346.895,330.971,460.919,515.364
"212109_at",173.08,392.856,252.979,263.353,236.37,203.087,233.144,173.722,267.471,125.718,195.489,166.58,265.597,239.005,161.484,162.951,156.775,204.48,190.985,185.845,140.726
"212110_at",2488.47,6322.51,4386.14,11202.9,6938.79,3352.04,4445.3,7182.21,3609.16,6008.31,3280.7,3146.82,4194.99,4087.25,6545.33,5304.09,11089,1493.09,1869.56,2168.17,5766.26
"212111_at",623.256,819.331,684.505,761.285,1097.77,680.119,1006.28,867.959,711.987,567.737,756.251,713.295,619.329,544.054,739.936,831.447,594.509,838.556,784.346,749.173,851.96
"212112_s_at",1438.66,1197.88,1392.24,1121.79,1426.08,1278.65,1909.84,1606.81,1434.43,1708.01,1330.78,1726.34,1539.26,1362.66,1859.63,1582.49,1429.96,1191.35,1113.12,927.971,1236.37
"212113_at",40.2445,28.8554,75.7265,108.911,23.907,26.584,19.4571,18.3655,14.2186,14.0389,8.04586,15.6721,25.0533,18.8763,17.9607,158.868,54.4607,102.53,82.7995,123.209,48.109
"212114_at",1582.29,1698.45,1962.42,1372.93,1927.99,1849.16,1884.36,1681.4,2103.31,1590.37,1830.68,1451.92,1680.08,1710.44,1435.68,1688.6,1237.36,1997.11,2143.07,2063.65,1632.75
"212115_at",580.641,710.482,844.663,577.24,956.438,835.086,951.077,973.66,1208.78,687.734,974.129,861.141,845.251,867.901,586.024,731.829,424.425,1084.87,581.033,504.593,794.7
"212116_at",886.926,815.788,610.798,991.578,670.308,614.73,841.597,706.073,650.379,783.566,877.942,817.832,815.696,816.94,770.542,874.644,683.8,770.858,735.945,843.912,839.694
"212117_at",1921.32,1815.71,2054.08,1848.88,1582.14,1445.41,1165.21,1500.58,1930.27,1818.16,1296.16,1623.54,1066.75,1418.49,2156.63,2393.11,2112.91,1668.48,1280.87,1475.82,2134.47
"212118_at",792.379,652.788,769.437,533.146,612.047,796.077,971.316,836.871,733.096,593.99,837.343,810.652,724.327,832.138,841.462,675.693,585.442,741.264,637.811,820.818,523.996
"212119_at",3542.98,2871.24,3052.7,3004.29,3359.52,2419.42,2903.82,3379.59,3382.85,3309.31,1848.63,2641.9,2130.94,2568.1,3601.2,3915.17,3584.4,3978.9,2585.49,3012.95,3941.25
"212120_at",3770.21,3462.22,3994.99,3745.19,3623.3,3348.32,3015.69,3435.29,3090.3,3251.05,2454.57,2790.67,2947.19,3622.59,4764.82,3461.54,4281.26,2515.21,1955.25,1711.79,2978.22
"212121_at",1072.1,818.963,803.068,1009.26,943.955,1098.73,770.987,640.159,1059.13,1039.81,1225.27,1059.53,996.467,1089.6,1193.18,1039.48,1029.98,885.978,1095.22,1111.16,1049.98
"212122_at",512.646,550.885,708.622,648.301,277.795,388.568,296.734,390.497,355.479,292.654,139.644,186.935,238.002,348.551,489.439,320.533,665.763,193.05,196.174,199.592,254.514
"212123_at",944.198,674.724,728.868,991.231,936.422,1124.06,1022.98,855.167,1047.47,817.721,747.501,835.429,1021.01,799.517,985.858,789.256,802.461,793.447,826.694,719.912,866.459
"212124_at",2151.76,2398.46,2362.32,2154.72,2595.15,3302.58,2804.11,2730.65,2865.13,2331.74,2605.91,2240.85,2701.86,2696.06,2617.48,2964.3,2154.61,2663.91,3759.33,3905.59,3027.5
"212125_at",317.968,317.235,260.061,455.733,372.781,179.894,240.656,266.337,254.646,308.984,234.385,353.662,278.173,245.743,246.865,362.82,453.652,387.691,342.9,334.959,379.381
"212126_at",829.779,743.879,897.15,638.484,771.566,1053.77,887.546,923.448,917.665,755.257,1221.67,747.56,1012.34,954.236,791.058,631.268,437.735,790.372,822.083,843.47,1076.38
"212127_at",410.876,315.299,217.257,358.594,456.683,342.589,426.231,388.082,298.13,393.899,466.698,479.232,559.423,361.249,338.039,397.185,350.424,453.777,444.359,452.678,552.39
"212128_s_at",189.908,248.859,238.872,163.304,162.999,181.379,163.428,90.5217,199.543,168.814,118.869,133.562,198.781,177.038,102.587,214.79,260.92,270.987,161.499,184.431,329.717
"212129_at",821.764,955.721,887.845,1768.26,1305.81,952.834,2056.24,1491.57,881.461,1416.9,2024.85,1560.25,2193.97,856.968,1578.4,1098.19,1781.7,1149.81,951.555,1182,1040.12
"212130_x_at",8204.67,7211.52,9835.17,13383.9,7051.79,7929.02,6683.05,6048.7,9542.22,6642.77,8723.15,6219.82,9276.52,7127.1,7640.55,7272.17,13004.9,6929.93,13062,13360.4,9534.87
"212131_at",1119.44,796.856,1116.98,749.449,713.931,1093.92,1193.14,1132.66,1221.12,1147.62,1310.42,1085.37,811.029,1430.62,1093.88,891.368,826.456,976.092,953.819,879.581,609.905
"212132_at",1021.26,955.332,841.412,750.534,451.188,497.43,537.8,576.999,451.849,773.905,926.087,821.344,638.688,636.805,437.637,819.673,1053.41,969.426,838.524,1035.1,803.595
"212133_at",281.624,252.305,180.384,323.813,243.741,149.157,355.385,311.459,292.328,296.752,420.564,249.827,254.762,170.339,251.066,280.85,262.345,278.607,152.419,257.696,250.135
"212134_at",516.601,650.285,604.027,471.452,639.256,556.732,488.378,539.031,652.719,591.809,526.154,511.464,655.646,530.954,483.516,966.967,525.667,1010.86,1011.01,888.87,637.451
"212135_s_at",1549.02,1698.56,1611.9,1008.78,2418.47,2886.86,1679.14,1884.63,3599.34,2248.58,1651.54,1909.37,1855.54,3199.1,2165.2,2576.33,1281.61,2753.76,2475.6,2680.08,1970.94
"212136_at",1136,1360.17,1385.57,947.871,1251.27,1511.87,1109.07,1307.16,1459.62,963.785,797.859,992.566,1151.31,1562.85,1356.3,1374.4,1072.39,1083.3,1171.32,1160.4,1064.41
"212137_at",2278.85,2028.61,2197.02,3582.06,2222.71,1975.02,2247.73,2484.36,1941.38,2041.07,2328.78,1865.94,1825.17,1960.24,2058.56,1656.45,2976.31,1656.37,1649.15,1564.41,1552.2
"212138_at",1025.96,742.747,1016.09,1817.75,840.201,1234.78,1028.16,1330.32,1102.61,1142.57,1022.84,947.203,810.339,1369.78,1058.92,1033.02,1251.67,724.305,832.919,715.623,714.096
"212139_at",605.228,637.743,707.569,722.776,663.676,573.764,674.608,673.21,623.982,502.562,656.341,643.573,679.132,604.576,529.998,546.859,680.481,470.844,450.68,545.885,527.584
"212140_at",965.847,749.781,1208.45,1437.15,1195.19,1016.31,908.656,1046.76,838.345,851.796,842.575,816.951,915.023,1108.74,1022.98,754.833,970.139,842.137,847.132,1022.93,1089.67
"212141_at",43.834,38.2156,21.1406,16.9838,61.6566,49.0404,74.498,162.904,156.805,141.512,162.1,167.08,120.492,81.1142,65.6381,121.876,30.2586,89.9085,95.9593,127.397,149.049
"212142_at",94.4137,75.0973,75.4459,42.5221,91.1764,31.254,64.7571,40.0665,38.0012,46.1227,42.1733,56.2324,109.954,50.2868,49.7431,137.892,110.773,94.9703,71.1794,65.6399,173.557
"212143_s_at",888.55,1152.28,1674.07,2627.14,601.857,1820.98,938.06,583.284,2471.46,2192.28,495.576,1290.87,860.247,947.623,1172.93,1281.2,453.443,1044.11,618.307,330.636,610.304
"212144_at",702.381,1325.18,1465.32,992.165,1195.24,1239.69,801.077,1307.78,1981.4,1042.45,1634.08,1052.1,637.908,972.19,674.918,1311.55,985.032,1052.53,1364.78,1327.18,984.261
"212145_at",807.998,1090.37,1291.15,996.098,730.539,1015.27,886.533,734.341,943.864,782.148,932.869,945.781,942.312,846.284,757.329,534.145,981.571,656.668,736.216,616.891,540.63
"212146_at",429.886,423.944,370.153,639.177,335.741,439.81,289.754,333.692,453.425,353.026,423.595,331.149,396.628,428.049,358.568,385.006,364.161,724.92,660.051,477.576,650.678
"212147_at",131.593,188.088,153.463,147.806,148.505,140.413,167.458,180.267,154.136,62.743,145,135.231,136.167,144.299,167.475,113.043,157.848,197.342,148.521,83.5432,231.306
"212148_at",571.16,375.743,1333.37,143.878,536.787,1171.75,534.738,373.492,1064.98,656.766,452.1,510.497,521.178,568.989,389.716,339.263,567.382,846.09,510.458,544.262,380.061
"212149_at",2136.54,1649.09,1700.45,1712.78,1649.84,2376.53,2625.27,2415.04,1319.2,1764.89,1541.77,1153.16,1554.48,2050.2,1844.11,923.762,1628.89,1544.63,1076.94,1327.26,1066.47
"212150_at",974.843,733.865,814.347,734.833,975.948,1228.55,1507.24,1521.1,823.479,1012.89,949.364,997.181,922.736,998.794,1107.34,732.701,965.795,708.92,628.673,680.354,573.97
"212151_at",793.277,728.857,993.047,285.904,595.086,1108.1,621.212,397.822,1117.33,954.228,617.044,724.138,642.945,616.716,502.9,546.86,711.978,777.908,818.161,698.319,555.456
"212152_x_at",1113.38,1047.79,965.428,1173.05,1708.01,1321.91,1857.59,1588.91,1401.75,1548.71,2014.17,1579.79,1799.39,1445.73,1414.93,1421.21,1186.28,1645.42,1556.24,1616.23,1306.1
"212153_at",757.096,589.772,747.223,778.525,593.472,851.936,700.135,650.673,677.36,868.112,664.419,619.044,980.028,1057.51,886.442,806.009,460.015,960.07,863.848,1180.08,765.171
"212154_at",1736.55,1978.71,1268.08,2598.25,2034.53,4725.05,2167.41,1874.96,3573.29,3481.29,1914.7,1907.22,3602.67,4733.08,1686.58,3425.38,2563.22,3255.57,3139.86,3847.44,3456.09
"212155_at",1221.16,1413.96,1104.15,590.993,2446.74,1668.6,1833.26,1968.08,2373.19,1671.76,1920.51,1823.2,1481.92,1579.35,1194,1386.69,745.365,1845.57,1794.53,1828,1509.5
"212156_at",387.944,439.576,336.921,207.163,486.132,459.712,278.088,488.011,386.521,520.193,577.804,513.383,581.624,478.525,536.673,509.559,220.91,339.146,533.828,548.454,536.933
"212157_at",673.924,1404.87,820.349,1011.58,1012.77,2034.36,1267.9,866.832,1696.57,1500.57,1148.04,785.01,1435.53,1661.81,925.065,1125.6,1328.48,2286.91,1842.91,1578.69,1158.24
"212158_at",1827.7,3284.13,1730.83,2426.55,1730.88,4009.39,2399.2,2398.19,2726.66,3124.11,1920.74,1626.59,2360.88,4483.69,2073.04,2800.29,3685.08,2160.2,2900.73,3493.09,2116.52
"212159_x_at",2284.4,2385.15,1336.76,1142.48,1676.73,1712.29,2448.12,2216.18,1627.08,2591.59,2535.61,2293.73,2162.93,2453.9,1925.91,2362.01,1559.03,2244.25,2615.43,2245.5,3007.4
"212160_at",806.205,685.678,828.018,1319.13,453.766,614.905,602.987,576.511,575.189,532.09,498.528,498.09,499.007,716.794,523.916,353.449,1041.55,449.17,416.717,358.232,347.048
"212161_at",316.366,459.49,491.584,267.689,329.192,357.342,334.757,401.65,380.635,229.959,351.082,353.503,363.108,669.973,443.782,500.346,437.946,573.596,512.542,543.234,504.365
"212162_at",531.864,426.921,508.693,489.189,825.392,810.843,443.488,399.888,1352.04,683.219,615.72,580.245,642.916,941.348,755.927,714.486,471.607,645.955,667.186,823.706,717.752
"212163_at",1228.81,1614.13,1167.82,1151.27,1218.51,1843.19,1299.69,1512.61,1700.41,1209.57,1373.9,1252.95,1386.16,1629.08,1189.15,1056.75,1328.46,1533.26,1537.5,1523.66,1196.17
"212164_at",261.83,156.344,230.535,303.335,263.411,256.917,190.276,210.551,219.471,160.897,164.018,102.462,238.263,282.492,214.902,125.306,279.643,113.041,139.42,162.241,178.033
"212165_at",726.43,716.595,724.213,615.207,998.975,911.091,878.731,898.954,954.443,1022.11,935.885,974.729,786.842,892.061,788.503,832.035,676.361,807.754,794.342,848.429,904.485
"212166_at",725.802,808.732,645.473,497.832,922.617,922.026,793.866,576.687,749.607,838.14,856.113,1028.62,737.549,792.991,866.074,784.791,492.562,785.253,754.533,719.144,655.738
"212167_s_at",452.12,318.809,303.053,340.223,469.471,315.356,533.329,489.632,332.579,406.913,690.659,355.993,569.14,364.366,348.265,410.036,447.376,484.711,466.424,417.168,411.931
"212168_at",700.65,484.763,515.247,1324.79,411.396,625.638,614.693,690.42,449.392,619.933,657.747,516.17,422.448,483.383,550.507,456.377,819.918,406.068,481.545,460.451,460
"212169_at",1799.44,2735.14,2121.62,1087.16,2135.68,2670.94,2393.82,1511.89,2959.93,2329.36,1681.42,1735.52,1536.59,3151.22,1425.16,2522.02,1397.65,4264.53,3269.68,2800.14,2280.84
"212170_at",240.934,255.292,316.772,412.41,151.931,219.574,297.482,284.106,172.15,239.184,227.052,173.52,123.553,185.562,200.35,170.678,246.492,208.789,140.59,168.772,159.679
"212171_x_at",599.978,366.051,1037.46,2921.57,418.517,363.771,324.793,418.586,610.889,376.701,313.422,324.498,649.053,348.445,882.469,1654.8,1120.47,279.624,434.384,544.814,1179.96
"212172_at",121.08,118.507,99.392,140.662,123.803,36.5219,97.1278,37.0609,40.4664,57.5656,73.4284,54.1479,87.8519,72.4942,103.569,110.682,144.571,8.25614,95.3844,146.444,157.089
"212173_at",139.565,146.248,86.0156,369.803,151.962,121.346,62.4257,141.628,71.5653,144.805,170.892,122.375,127.981,115.308,161.51,194.391,281.612,103.852,62.3703,157.421,188.229
"212174_at",739.459,765.292,938.091,1091.5,1171.06,1071.68,907.843,1087.88,1505.13,983.668,1092.37,1161.09,912.453,953.908,1057.28,1255.62,1142.21,554.987,734.19,601.59,690.275
"212175_s_at",617.983,724.237,828.63,1111.74,900.016,714.21,728.582,861.627,847,736.267,865.867,813.331,931.875,674.798,762.579,676.455,1022.6,666.407,567.911,573.812,701.26
"212176_at",963.035,782.899,1095.11,630.281,279.965,524.981,632.542,807.516,571.114,349.811,746.277,742.873,1007.01,1370.04,1063.39,591.168,778.851,554.687,925.585,1044.53,515.293
"212177_at",569.188,542.389,651.38,324.206,149.752,242.412,285.387,376.464,270.878,150.322,128.938,255.907,284.342,263.255,184.942,371.165,498.809,176.62,337.564,390.053,281.121
"212178_s_at",722.018,680.308,512.114,1659.71,725.028,597.79,461.638,345.95,793.889,681.563,930.468,756.57,528.811,498.603,680.185,833.785,997.716,562.597,963.942,893.677,774.641
"212179_at",1040.2,666.049,1141.32,826.459,477.076,954.708,1014.32,1294.98,1107.05,335.519,830.833,669.099,1292.4,1575.19,1170.72,558.508,594.855,722.523,611.772,566.133,458.133
"212180_at",716.621,982.141,819.597,952.867,1062.63,1184.09,1253.55,1076.81,1296.37,866.66,1070.71,957.718,855.379,1058.64,836.98,823.149,852.026,950.894,736.875,608.862,681.331
"212181_s_at",1215.58,1051.45,1073.73,1271.13,938.426,937.403,917.389,666.195,951.068,1197.49,891.199,739.991,805.335,1122.81,712.836,888.118,1325.39,1291.58,681.492,657.167,753.031
"212182_at",14.1405,24.5381,24.4744,76.3006,41.0137,2.66578,6.38042,3.54405,2.44734,14.4101,15.8814,9.36345,38.4046,21.2801,19.9054,9.61766,71.6956,3.21354,33.2492,7.35057,17.0022
"212183_at",431.314,385.704,474.467,31.9829,329.402,618.167,282.583,291.309,302.397,307.42,188.159,293.927,261.115,329.86,277.036,364.393,100.009,288.403,334.096,253.511,208.294
"212184_s_at",721.779,639.722,922.242,767.084,810.97,1000.31,792.407,979.752,859.117,869.084,1149.78,832.585,849.256,892.433,891.395,770.729,657.6,585.335,591.87,624.76,579.318
"212185_x_at",16672.5,27569.1,17071.6,27963.4,22226.8,12103.9,12866.4,18539,15719.5,16254.6,13281.8,15180.2,16865,13999.4,16658.5,19769.7,25246.1,11344.1,17747.4,18652.2,26716.5
"212186_at",126.938,305.415,754.961,837.511,427.929,526.294,268.018,352.469,553.897,81.8881,228.76,310.149,208.05,394.903,97.7143,331.305,608.794,415.972,392.165,438.575,299.683
"212187_x_at",5241.89,2953.72,8539.98,688.366,1841.9,3249.04,4208.47,3076.39,775.805,3987.03,12994.3,7624.66,8433.75,799.88,1880.41,975.665,1061.43,5098.65,20252.1,16968.5,5369.23
"212188_at",1503.14,2017.4,2068.61,1609.06,2180.64,2288.96,2108.81,1763.8,1972.19,3188.06,1209.55,4051,1410.12,1596.07,1753.37,2583.39,2655,3990.15,3183.81,3036.88,2713.28
"212189_s_at",430.264,260.918,273.818,157.128,436.572,421.657,497.894,404.68,404.481,358.427,250.337,348.31,458.321,487.994,258.567,259.561,225.243,448.162,203.713,348.637,206.737
"212190_at",819.403,1565.05,824.377,4028.4,2920.28,2025.93,1241.81,3041.71,1502.18,3012.05,685.614,1869.26,458.934,1743.43,1953.66,3889.58,1017.02,377.941,456.745,592.522,1087.86
"212191_x_at",14986.4,14902.8,24477,11873.1,10832.6,12083.5,11204.4,10893.7,12200.9,10885.9,17484.7,12720.5,12524.5,10852.4,9546.88,9522.45,10022.3,12759,15711.7,10782.1,13148.9
"212192_at",3820.73,4250.63,5657.59,2861.4,2846.07,3878.75,4357.92,4091.96,2935.95,3603.89,3219.02,2906.39,2875.84,4211.87,3754.64,2745.88,4471.14,3164.05,3353.67,3247.21,2484.44
"212193_s_at",1005.94,684.454,571.236,1656.32,776.024,654.066,721.123,563.945,803.986,932.113,780.039,937.467,769.107,556.121,880.583,944.555,1252.72,1322.79,1027.03,812.526,635.901
"212194_s_at",721.994,565.306,431.797,612.301,382.792,186.77,416.082,334.036,284.818,379.413,384.193,446.552,380.508,250.207,467.264,814.215,474.479,593.257,552.407,545.026,904.774
"212195_at",3796.77,3464.24,4829.91,4912.79,2746,2581.35,3098.82,3079.39,2832.61,2580.02,2205.2,2146.3,2426.49,2818.24,2573.82,2005.92,4562.65,2544.41,2507.06,2526.28,1938.14
"212196_at",1133.78,732.587,1176.95,1732.14,1611.41,1537.97,1275.61,841.288,2043.57,1987.62,1182.81,1571.76,1113.74,1091.88,1230.8,1113.22,1320.84,1265.77,926.094,883.521,832.089
"212197_x_at",2424.37,1494.45,1790.48,1754.38,2328.75,1945.5,2356.13,2493.27,3088.56,2218.09,2596.49,2105.66,2494.81,2239.32,1716.57,1931.6,1892.5,2598.88,2301.04,2008.96,2153.7
"212198_s_at",390.205,510.603,410.719,684.516,591.701,502.364,399.007,280.371,753.98,514.487,533.749,502.429,376.709,366.721,398.688,621.728,571.601,609.409,754.905,687.283,878.542
